s3_key,label,flesch_reading_ease,smog_index,ari,coleman_liau,gunning_fog,dale_chall,lix,rix,n_chars,n_words,n_sents,avg_word_len,avg_sent_len,prop_long_words,prop_stopwords,prop_digits,prop_upper,pos_prop_noun,pos_prop_verb,pos_prop_adj,pos_prop_adv,pos_prop_propn,pos_prop_num,pos_prop_pron,pos_prop_adp,pos_prop_det,pos_prop_cconj,pos_prop_sconj,pos_prop_aux,pos_prop_part,pos_prop_intj,pos_prop_sym,pos_prop_punct,pos_prop_x,sent_len_mean,sent_len_std,sent_len_p90,token_len_mean,token_len_std,token_len_p90,punct_rate_comma,punct_rate_semicolon,punct_rate_colon,punct_rate_dash,punct_rate_parenthesis,punct_rate_quote,punct_rate_slash,punct_rate_percent,ent_count_per,ent_prop_per,ent_count_org,ent_prop_org,ent_count_loc,ent_prop_loc,ent_count_misc,ent_prop_misc,ent_count_date,ent_prop_date,ent_count_time,ent_prop_time,ent_count_cardinal,ent_prop_cardinal,ent_count_quantity,ent_prop_quantity,ent_count_percent,ent_prop_percent,ent_count_money,ent_prop_money,ent_count_ordinal,ent_prop_ordinal,ent_count_gpe,ent_prop_gpe,ent_count_fac,ent_prop_fac,ent_count_event,ent_prop_event,ent_count_work_of_art,ent_prop_work_of_art,ent_count_law,ent_prop_law,ent_count_language,ent_prop_language,ent_count_norp,ent_prop_norp,ent_count_product,ent_prop_product,ent_total,td_error
cleaned/Cochrane/train/non_pls/10.1002-14651858.CD000381.pub3-abstract.txt_accumulated_section12.txt,PLS,24.88,16.6,16.1,16.119354838709675,16.23,13.07,62.37825059101655,8.666666666666666,1055,186,9,5.672043010752688,20.666666666666668,0.41935483870967744,0.4563106796116505,0.009708737864077669,0.0,0.3333333333333333,0.07526881720430108,0.07526881720430108,0.0,0.03763440860215054,0.005376344086021506,0.010752688172043012,0.24193548387096775,0.16129032258064516,0.03763440860215054,0.005376344086021506,0.021505376344086023,0.0,0.0,0.005376344086021506,0.0967741935483871,0.0,20.666666666666668,7.557189365836423,30.200000000000003,5.672043010752688,3.704831648879227,11.0,0.0023677979479084454,0.0,0.0,0.0,0.004735595895816891,0.0,0.0,0.0007892659826361484,1,0.1,0,0.0,1,0.1,8,0.8,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,10,1.0
cleaned/Cochrane/train/non_pls/10.1002-14651858.CD000384.pub3-abstract.txt_accumulated_section12.txt,PLS,20.76,18.8,22.8,17.48283464566929,20.09,13.84,71.42857142857142,12.75,1478,260,7,5.65,37.142857142857146,0.38846153846153847,0.38977635782747605,0.04153354632587859,0.023076923076923078,0.3,0.057692307692307696,0.15,0.026923076923076925,0.038461538461538464,0.06153846153846154,0.011538461538461539,0.21153846153846154,0.13846153846153847,0.023076923076923078,0.015384615384615385,0.026923076923076925,0.0,0.0,0.0038461538461538464,0.13846153846153847,0.0,37.142857142857146,19.489400572974983,62.2,5.65,3.7143950744678156,11.0,0.01312910284463895,0.0,0.0,0.0,0.00437636761487965,0.0,0.0016411378555798686,0.0,3,0.3,5,0.5,0,0.0,2,0.2,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,10,1.0
cleaned/Cochrane/train/non_pls/10.1002-14651858.CD000386.pub2-abstract.txt_accumulated_section12.txt,PLS,35.61,16.3,17.2,13.592045454545453,17.36,13.0,63.45864661654136,9.857142857142858,915,175,7,5.097142857142857,25.0,0.38285714285714284,0.354978354978355,0.05627705627705628,0.08,0.30857142857142855,0.04,0.06857142857142857,0.011428571428571429,0.18857142857142858,0.03428571428571429,0.0,0.2,0.15428571428571428,0.045714285714285714,0.0,0.02857142857142857,0.0,0.0,0.0,0.24,0.0,25.0,13.948886284267592,43.400000000000006,5.097142857142857,3.4652137195920516,10.0,0.009205020920502092,0.0,0.0,0.0008368200836820083,0.0200836820083682,0.0,0.0,0.0,1,0.05,7,0.35,1,0.05,11,0.55,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,20,1.0
cleaned/Cochrane/train/non_pls/10.1002-14651858.CD000386.pub2-abstract.txt_accumulated_section14.txt,PLS,36.42,15.7,18.1,15.224999999999998,18.12,14.29,63.36298568507158,9.833333333333334,790,148,6,5.1824324324324325,24.666666666666668,0.38513513513513514,0.31683168316831684,0.06435643564356436,0.0945945945945946,0.28378378378378377,0.0472972972972973,0.07432432432432433,0.013513513513513514,0.22297297297297297,0.04054054054054054,0.0,0.20945945945945946,0.12162162162162163,0.0472972972972973,0.0,0.033783783783783786,0.0,0.0,0.0,0.2702702702702703,0.0,24.666666666666668,11.338234234463298,38.0,5.1824324324324325,3.481684048417115,11.0,0.011583011583011582,0.0,0.0,0.0009652509652509653,0.021235521235521235,0.0,0.0,0.0,1,0.05263157894736842,7,0.3684210526315789,1,0.05263157894736842,10,0.5263157894736842,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,19,1.0
cleaned/Cochrane/train/non_pls/10.1002-14651858.CD000389-abstract.txt_accumulated_section12.txt,PLS,17.61,18.7,22.9,15.671377245508978,21.15,13.6,71.56483516483516,12.8,919,167,5,5.502994011976048,33.4,0.38323353293413176,0.3380281690140845,0.07042253521126761,0.011976047904191617,0.33532934131736525,0.04790419161676647,0.059880239520958084,0.011976047904191617,0.17964071856287425,0.03592814371257485,0.005988023952095809,0.2634730538922156,0.09580838323353294,0.03592814371257485,0.005988023952095809,0.011976047904191617,0.0,0.0,0.0,0.18562874251497005,0.0,33.4,11.499565209172042,47.2,5.502994011976048,3.6177775483279375,11.0,0.008396305625524769,0.0,0.0,0.0,0.01343408900083963,0.0,0.0,0.0,3,0.17647058823529413,3,0.17647058823529413,1,0.058823529411764705,10,0.5882352941176471,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,17,1.0
cleaned/Cochrane/train/non_pls/10.1002-14651858.CD000390.pub2-abstract.txt_accumulated_section10.txt,PLS,18.42,17.6,22.1,15.197954545454547,20.76,14.63,73.80224719101123,13.6,953,174,5,5.396551724137931,34.8,0.3850574712643678,0.4375,0.010416666666666666,0.005747126436781609,0.22988505747126436,0.09195402298850575,0.10344827586206896,0.017241379310344827,0.13793103448275862,0.005747126436781609,0.028735632183908046,0.1781609195402299,0.12643678160919541,0.04597701149425287,0.040229885057471264,0.017241379310344827,0.0,0.0,0.0,0.08045977011494253,0.0,34.8,12.560254774486065,49.0,5.396551724137931,3.371310610998393,10.0,0.004344048653344918,0.0008688097306689834,0.0008688097306689834,0.0017376194613379669,0.0017376194613379669,0.0,0.0,0.0,1,0.1,2,0.2,1,0.1,6,0.6,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,10,1.0
cleaned/Cochrane/train/non_pls/10.1002-14651858.CD000390.pub2-abstract.txt_accumulated_section12.txt,PLS,15.48,20.1,23.2,14.79634782608695,23.54,13.95,72.78368794326241,13.166666666666666,1227,233,6,5.266094420600858,38.833333333333336,0.33905579399141633,0.508,0.004,0.0,0.27896995708154504,0.06866952789699571,0.0944206008583691,0.017167381974248927,0.04721030042918455,0.004291845493562232,0.02145922746781116,0.19742489270386265,0.1759656652360515,0.05150214592274678,0.034334763948497854,0.012875536480686695,0.0,0.0,0.0,0.06866952789699571,0.0,38.833333333333336,11.260797287739246,51.5,5.266094420600858,3.5807677419774153,10.0,0.0033875338753387536,0.0006775067750677507,0.0006775067750677507,0.0006775067750677507,0.0,0.0,0.0006775067750677507,0.0,0,0.0,1,0.2,0,0.0,4,0.8,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,5,1.0
cleaned/Cochrane/train/non_pls/10.1002-14651858.CD000391-abstract.txt_accumulated_section12.txt,PLS,45.25,13.0,13.8,15.468604651162789,12.94,13.89,59.07727272727273,7.3,965,173,10,5.578034682080925,17.3,0.42196531791907516,0.45454545454545453,0.016042780748663103,0.0,0.31213872832369943,0.08092485549132948,0.10404624277456648,0.011560693641618497,0.04046242774566474,0.028901734104046242,0.05202312138728324,0.23121387283236994,0.10404624277456648,0.011560693641618497,0.005780346820809248,0.03468208092485549,0.0,0.0,0.0,0.06358381502890173,0.0,17.3,6.8854919940408035,27.299999999999997,5.578034682080925,3.5662163461712315,10.0,0.0008628127696289905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,8,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,8,1.0
cleaned/Cochrane/train/non_pls/10.1002-14651858.CD000396.pub3-abstract.txt_accumulated_section12.txt,PLS,39.16,15.4,15.4,13.780106951871659,16.0,13.12,60.06578947368421,8.625,981,185,8,5.27027027027027,23.125,0.372972972972973,0.445,0.015,0.03783783783783784,0.24324324324324326,0.07027027027027027,0.12972972972972974,0.05945945945945946,0.07567567567567568,0.010810810810810811,0.03783783783783784,0.1837837837837838,0.11351351351351352,0.07027027027027027,0.005405405405405406,0.016216216216216217,0.0,0.0,0.0,0.06486486486486487,0.0,23.125,7.7852023095100105,31.6,5.27027027027027,3.4488435088556284,11.0,0.0016835016835016834,0.0,0.0,0.0016835016835016834,0.0016835016835016834,0.0,0.0,0.0,1,0.07142857142857142,0,0.0,1,0.07142857142857142,12,0.8571428571428571,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,14,1.0
cleaned/Cochrane/train/non_pls/10.1002-14651858.CD000398.pub2-abstract.txt_accumulated_section12.txt,PLS,43.97,14.8,16.4,12.644745762711864,16.3,13.9,57.29661016949153,8.2,1192,232,10,5.008620689655173,23.2,0.3448275862068966,0.31563421828908556,0.10324483775811209,0.09051724137931035,0.2629310344827586,0.02586206896551724,0.125,0.03017241379310345,0.22413793103448276,0.06896551724137931,0.01293103448275862,0.21982758620689655,0.08189655172413793,0.04741379310344827,0.004310344827586207,0.04310344827586207,0.0,0.0,0.03017241379310345,0.28448275862068967,0.0,23.2,13.196969349058897,35.29999999999999,5.008620689655173,3.32180800804781,9.0,0.01921921921921922,0.0,0.0006006006006006006,0.003003003003003003,0.025225225225225224,0.0,0.0006006006006006006,0.0036036036036036037,1,0.03571428571428571,10,0.35714285714285715,2,0.07142857142857142,15,0.5357142857142857,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,28,1.0
cleaned/Cochrane/train/non_pls/10.1002-14651858.CD000399.pub3-abstract.txt_accumulated_section14.txt,PLS,-14.64,30.1,36.8,8.564983606557373,31.91,9.13,96.16732026143791,21.4,1289,305,5,4.226229508196721,61.0,0.35081967213114756,0.6121794871794872,0.003205128205128205,0.0,0.3081967213114754,0.009836065573770493,0.05245901639344262,0.003278688524590164,0.006557377049180328,0.006557377049180328,0.0,0.28524590163934427,0.2819672131147541,0.04918032786885246,0.0,0.0,0.0,0.0,0.0,0.019672131147540985,0.0,61.0,71.81086268803627,147.4,4.226229508196721,2.696318172069258,8.0,0.0006234413965087282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,3,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,1.0
cleaned/Cochrane/train/non_pls/10.1002-14651858.CD000399.pub3-abstract.txt_accumulated_section16.txt,PLS,0.09,26.7,31.0,10.074615384615381,27.27,10.06,89.79220779220779,19.428571428571427,1637,362,7,4.466850828729282,51.714285714285715,0.3701657458563536,0.5417721518987342,0.02278481012658228,0.0027624309392265192,0.32044198895027626,0.019337016574585635,0.058011049723756904,0.011049723756906077,0.027624309392265192,0.022099447513812154,0.0027624309392265192,0.27348066298342544,0.2430939226519337,0.049723756906077346,0.0,0.0,0.0,0.0,0.0,0.06353591160220995,0.0,51.714285714285715,63.12281517738548,123.60000000000005,4.466850828729282,2.900801094318198,8.0,0.000484027105517909,0.002420135527589545,0.0,0.000968054211035818,0.00484027105517909,0.0,0.0,0.0,1,0.06666666666666667,0,0.0,2,0.13333333333333333,12,0.8,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,15,1.0
cleaned/Cochrane/train/non_pls/10.1002-14651858.CD000399.pub3-abstract.txt_accumulated_section17.txt,PLS,-29.16,32.1,44.0,8.763111111111108,38.08,10.45,124.28688524590163,30.0,1524,360,4,4.233333333333333,90.0,0.3333333333333333,0.5851063829787234,0.007978723404255319,0.013888888888888888,0.28888888888888886,0.013888888888888888,0.075,0.005555555555555556,0.016666666666666666,0.011111111111111112,0.011111111111111112,0.2777777777777778,0.2638888888888889,0.044444444444444446,0.0,0.0,0.0,0.0,0.0,0.03611111111111111,0.0,90.0,61.97176776565277,159.3,4.233333333333333,2.8148416178061124,8.0,0.001571503404924044,0.0010476689366160294,0.0,0.0,0.003666841278156103,0.0,0.0,0.0,3,0.5,1,0.16666666666666666,0,0.0,2,0.3333333333333333,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,6,1.0
cleaned/Cochrane/train/non_pls/10.1002-14651858.CD000399.pub3-abstract.txt_accumulated_section18.txt,PLS,-1.55,27.1,32.3,10.730800915331809,28.95,10.84,99.20389900926813,22.571428571428573,2007,435,7,4.567816091954023,62.142857142857146,0.3586206896551724,0.5273109243697479,0.018907563025210083,0.009195402298850575,0.30344827586206896,0.03218390804597701,0.07586206896551724,0.016091954022988506,0.03218390804597701,0.016091954022988506,0.016091954022988506,0.25287356321839083,0.22528735632183908,0.05057471264367816,0.0,0.0022988505747126436,0.0,0.0,0.0,0.07126436781609195,0.0,62.142857142857146,60.35946741085817,124.80000000000004,4.567816091954023,2.955123905948981,8.0,0.0011918951132300357,0.0023837902264600714,0.0,0.0007945967421533572,0.0059594755661501785,0.0,0.0,0.0,4,0.25,1,0.0625,1,0.0625,10,0.625,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,16,1.0
cleaned/Cochrane/train/non_pls/10.1002-14651858.CD000402.pub4-abstract.txt_accumulated_section10.txt,PLS,21.02,16.9,18.0,16.452432432432428,15.83,13.08,67.1152125279642,10.5,842,149,6,5.651006711409396,24.833333333333332,0.4228187919463087,0.4591194968553459,0.0,0.0,0.30201342281879195,0.08053691275167785,0.10738255033557047,0.026845637583892617,0.013422818791946308,0.006711409395973154,0.03355704697986577,0.16778523489932887,0.16778523489932887,0.040268456375838924,0.013422818791946308,0.040268456375838924,0.0,0.0,0.0,0.06711409395973154,0.0,24.833333333333332,3.2871804872193366,29.0,5.651006711409396,3.496740907346342,11.0,0.001001001001001001,0.0,0.0,0.0,0.002002002002002002,0.0,0.001001001001001001,0.0,1,0.16666666666666666,0,0.0,0,0.0,5,0.8333333333333334,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,6,1.0
cleaned/Cochrane/train/non_pls/10.1002-14651858.CD000402.pub4-abstract.txt_accumulated_section12.txt,PLS,32.06,17.3,18.8,14.466742857142854,18.76,13.95,65.37588652482269,10.666666666666666,931,176,6,5.2897727272727275,29.333333333333332,0.36363636363636365,0.4174757281553398,0.038834951456310676,0.03409090909090909,0.2897727272727273,0.0625,0.08522727272727272,0.03409090909090909,0.05113636363636364,0.056818181818181816,0.017045454545454544,0.22727272727272727,0.13636363636363635,0.03409090909090909,0.011363636363636364,0.028409090909090908,0.0,0.0,0.011363636363636364,0.125,0.0,29.333333333333332,10.687479694587598,41.5,5.2897727272727275,3.7690588339533324,11.0,0.004332755632582322,0.0017331022530329288,0.0017331022530329288,0.0,0.008665511265164644,0.0,0.0008665511265164644,0.0008665511265164644,1,0.1,3,0.3,1,0.1,5,0.5,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,10,1.0
cleaned/Cochrane/train/non_pls/10.1002-14651858.CD000402.pub4-abstract.txt_accumulated_section8.txt,PLS,22.42,18.0,23.9,14.67524324324324,22.0,13.91,74.52835820895523,13.8,984,186,5,5.290322580645161,37.2,0.3709677419354839,0.3813559322033898,0.0635593220338983,0.016129032258064516,0.3279569892473118,0.05913978494623656,0.05913978494623656,0.016129032258064516,0.11290322580645161,0.043010752688172046,0.026881720430107527,0.22043010752688172,0.16129032258064516,0.026881720430107527,0.005376344086021506,0.021505376344086023,0.0,0.0,0.0,0.1881720430107527,0.0,37.2,23.650792798551173,62.800000000000004,5.290322580645161,3.458138740978405,10.0,0.008627450980392156,0.0,0.0,0.0,0.01411764705882353,0.0,0.000784313725490196,0.0,1,0.0625,0,0.0,1,0.0625,14,0.875,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,16,1.0
cleaned/Cochrane/train/non_pls/10.1002-14651858.CD000405-abstract.txt_accumulated_section12.txt,PLS,29.69,17.5,19.3,17.401126760563383,18.78,15.59,67.55077262693158,10.666666666666666,832,138,6,5.818840579710145,23.0,0.45652173913043476,0.3313953488372093,0.046511627906976744,0.036231884057971016,0.32608695652173914,0.06521739130434782,0.10144927536231885,0.007246376811594203,0.14492753623188406,0.021739130434782608,0.028985507246376812,0.16666666666666666,0.10144927536231885,0.050724637681159424,0.014492753623188406,0.036231884057971016,0.0,0.0,0.0,0.18115942028985507,0.0,23.0,14.247806848775006,37.5,5.818840579710145,3.573727618401716,11.0,0.008687258687258687,0.0,0.0,0.003861003861003861,0.009652509652509652,0.0,0.0,0.0,1,0.07692307692307693,2,0.15384615384615385,1,0.07692307692307693,9,0.6923076923076923,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,13,1.0
cleaned/Cochrane/train/non_pls/10.1002-14651858.CD000405-abstract.txt_accumulated_section13.txt,PLS,29.89,17.1,19.1,17.219574468085103,18.76,15.76,67.0,10.5,822,137,6,5.788321167883212,22.833333333333332,0.45255474452554745,0.3333333333333333,0.04678362573099415,0.0364963503649635,0.29927007299270075,0.072992700729927,0.10948905109489052,0.0072992700729927005,0.145985401459854,0.029197080291970802,0.029197080291970802,0.15328467153284672,0.10948905109489052,0.058394160583941604,0.014598540145985401,0.0364963503649635,0.0,0.0,0.0,0.18248175182481752,0.0,22.833333333333332,14.369141318193728,38.0,5.788321167883212,3.5214269190892242,11.0,0.00878048780487805,0.0,0.0,0.003902439024390244,0.00975609756097561,0.0,0.0,0.0,1,0.08333333333333333,2,0.16666666666666666,1,0.08333333333333333,8,0.6666666666666666,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,12,1.0
cleaned/Cochrane/train/non_pls/10.1002-14651858.CD000405-abstract.txt_accumulated_section16.txt,PLS,29.18,17.6,19.6,17.607073170731706,18.69,15.43,66.50310559006212,10.571428571428571,967,161,7,5.913043478260869,23.0,0.45962732919254656,0.319047619047619,0.06666666666666667,0.043478260869565216,0.3105590062111801,0.049689440993788817,0.13664596273291926,0.018633540372670808,0.13043478260869565,0.06832298136645963,0.031055900621118012,0.13664596273291926,0.11180124223602485,0.049689440993788817,0.012422360248447204,0.031055900621118012,0.0,0.0,0.006211180124223602,0.20496894409937888,0.006211180124223602,23.0,13.384425917567668,38.00000000000001,5.913043478260869,3.6532828839836338,11.0,0.013798701298701298,0.0008116883116883117,0.0,0.002435064935064935,0.011363636363636364,0.0,0.0,0.0,1,0.07142857142857142,2,0.14285714285714285,2,0.14285714285714285,9,0.6428571428571429,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,14,1.0
cleaned/Cochrane/train/non_pls/10.1002-14651858.CD000407.pub4-abstract.txt_accumulated_section14.txt,PLS,25.08,16.7,16.5,17.014725274725276,18.17,14.17,64.21505376344086,9.0,1061,182,9,5.829670329670329,20.22222222222222,0.44505494505494503,0.40487804878048783,0.01951219512195122,0.02197802197802198,0.3241758241758242,0.04395604395604396,0.13736263736263737,0.03296703296703297,0.06593406593406594,0.027472527472527472,0.027472527472527472,0.1978021978021978,0.1043956043956044,0.04945054945054945,0.005494505494505495,0.005494505494505495,0.0,0.0,0.0,0.1043956043956044,0.0,20.22222222222222,10.829771494232183,31.000000000000004,5.829670329670329,3.9777677351818492,12.0,0.00392156862745098,0.0,0.000784313725490196,0.0,0.003137254901960784,0.0,0.0,0.0,2,0.2,2,0.2,0,0.0,6,0.6,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,10,1.0
cleaned/Cochrane/train/non_pls/10.1002-14651858.CD000407.pub4-abstract.txt_accumulated_section15.txt,PLS,25.39,16.7,16.6,17.28133333333334,18.16,14.09,63.92270531400966,8.88888888888889,1058,180,9,5.877777777777778,20.0,0.4444444444444444,0.4039408866995074,0.019704433497536946,0.022222222222222223,0.31666666666666665,0.044444444444444446,0.1388888888888889,0.03888888888888889,0.06666666666666667,0.027777777777777776,0.022222222222222223,0.18333333333333332,0.12222222222222222,0.05,0.005555555555555556,0.005555555555555556,0.0,0.0,0.0,0.10555555555555556,0.0,20.0,10.498677165349081,30.800000000000004,5.877777777777778,4.017538709701578,12.0,0.003937007874015748,0.0,0.0007874015748031496,0.0,0.0031496062992125984,0.0,0.0,0.0,2,0.2222222222222222,3,0.3333333333333333,0,0.0,4,0.4444444444444444,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,9,1.0
cleaned/Cochrane/train/non_pls/10.1002-14651858.CD000419.pub3-abstract.txt_accumulated_section12.txt,PLS,36.42,16.1,17.9,15.283287671232873,17.36,14.19,66.66666666666667,10.666666666666666,802,145,4,5.4206896551724135,36.25,0.42758620689655175,0.3701657458563536,0.0718232044198895,0.027586206896551724,0.2827586206896552,0.05517241379310345,0.10344827586206896,0.013793103448275862,0.16551724137931034,0.05517241379310345,0.027586206896551724,0.2482758620689655,0.06896551724137931,0.05517241379310345,0.0,0.013793103448275862,0.0,0.0,0.0,0.15862068965517243,0.0,36.25,15.769828787910159,53.7,5.4206896551724135,3.5069762307430077,9.599999999999994,0.006789524733268671,0.0,0.0009699321047526673,0.0,0.011639185257032008,0.0,0.0,0.0,1,0.0625,4,0.25,0,0.0,11,0.6875,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,16,1.0
cleaned/Cochrane/train/non_pls/10.1002-14651858.CD000424-abstract.txt_accumulated_section12.txt,PLS,31.51,15.5,16.9,16.768918918918917,16.88,14.59,65.98214285714286,9.857142857142858,855,149,7,5.738255033557047,21.285714285714285,0.46308724832214765,0.39444444444444443,0.06111111111111111,0.013422818791946308,0.28859060402684567,0.087248322147651,0.10067114093959731,0.026845637583892617,0.10738255033557047,0.03355704697986577,0.013422818791946308,0.2080536912751678,0.1476510067114094,0.04697986577181208,0.006711409395973154,0.006711409395973154,0.0,0.0,0.0,0.1342281879194631,0.0,21.285714285714285,13.540566412654611,36.60000000000001,5.738255033557047,3.4356910213257374,10.200000000000017,0.003745318352059925,0.0,0.0009363295880149813,0.0,0.00749063670411985,0.0,0.0,0.0,1,0.1,1,0.1,0,0.0,8,0.8,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,10,1.0
cleaned/Cochrane/train/non_pls/10.1002-14651858.CD000432.pub2-abstract.txt_accumulated_section12.txt,PLS,25.42,16.9,19.4,15.724912280701755,18.22,13.51,67.03875968992249,11.0,947,171,6,5.538011695906433,28.5,0.38596491228070173,0.44919786096256686,0.0053475935828877,0.017543859649122806,0.28654970760233917,0.05263157894736842,0.0935672514619883,0.017543859649122806,0.08771929824561403,0.005847953216374269,0.04093567251461988,0.23976608187134502,0.10526315789473684,0.023391812865497075,0.011695906432748537,0.04093567251461988,0.0,0.0,0.0,0.08771929824561403,0.0,28.5,13.877439725444075,46.0,5.538011695906433,3.4323051807297635,11.0,0.0079155672823219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1,0.1,1,0.1,8,0.8,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,10,1.0
cleaned/Cochrane/train/non_pls/10.1002-14651858.CD000434.pub5-abstract.txt_accumulated_section12.txt,PLS,31.11,16.5,18.2,17.489502762430934,17.02,13.74,69.07094594594595,10.625,1065,181,8,5.883977900552487,22.625,0.4696132596685083,0.4251207729468599,0.01932367149758454,0.011049723756906077,0.3259668508287293,0.055248618784530384,0.10497237569060773,0.04419889502762431,0.06077348066298342,0.011049723756906077,0.016574585635359115,0.22099447513812154,0.11049723756906077,0.04419889502762431,0.0,0.027624309392265192,0.0,0.0,0.0,0.12154696132596685,0.0,22.625,8.845019785167244,34.699999999999996,5.883977900552487,3.6675096823634763,11.0,0.00777000777000777,0.0,0.0,0.0,0.003108003108003108,0.0,0.0,0.0,1,0.08333333333333333,1,0.08333333333333333,0,0.0,10,0.8333333333333334,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,12,1.0
